uniq_isos	regulator
C6orf10	0
HIST1H2AG	0
HLA-DRB5	0
HLA-DRB1	0
HLA-DQB1	0
HLA-DQB2	0
HLA-DOB	0
TAP2	0
PSMB8	0
TAP1	0
HLA-DMB	0
HLA-DMA	0
HLA-DOA	0
HLA-DPA1	0
COL11A2	0
RXRB	0
VPS52	0
WDR46	0
RGL2	0
TAPBP	0
ZBTB22	0
DAXX	0
CUTA	0
BAK1	0
IP6K3	0
LEMD2	0
MLN	0
GRM4	0
C6orf1	0
NUDT3	0
RPS10	0
C6orf106	0
TAF11	0
TCP11	0
TULP1	0
FKBP5	0
CLPS	0
SRPK1	0
SLC26A8	0
C6orf222	0
PXT1	0
STK38	0
CPNE5	0
PPIL1	0
MTCH1	0
TMEM217	0
CCDC167	0
MDGA1	0
BTBD9	0
GLO1	0
SAYSD1	0
KCNK5	0
KCNK17	0
KCNK16	0
KIF6	0
MOCS1	0
LRFN2	0
UNC5CL	0
TREML1	0
TREM2	0
TREML2	0
TREM1	0
PGC	0
FRS3	0
USP49	0
MED20	0
CCND3	0
C6orf132	0
GUCA1B	0
MRPS10	0
PRPH2	0
TBCC	0
C6orf226	0
PEX6	0
MEA1	0
CUL7	0
MRPL2	0
CRIP3	0
ZNF318	0
DLK2	0
LRRC73	0
YIPF3	0
XPO5	0
GTPBP2	0
MRPS18A	0
MRPL14	0
SLC35B2	0
TCTE1	0
AARS2	0
SUPT3H	0
CLIC5	0
ENPP5	0
RCAN2	0
CYP39A1	0
PLA2G7	0
TNFRSF21	0
PTCHD4	0
MUT	0
RHAG	0
CRISP2	0
CRISP3	0
PGK2	0
CRISP1	0
DEFB133	0
DEFB114	0
DEFB113	0
DEFB110	0
DEFB112	0
PKHD1	0
IL17F	0
MCM3	0
TRAM2	0
GSTA2	0
GSTA1	0
GSTA5	0
GSTA3	0
GSTA4	0
ICK	0
ELOVL5	0
GCLC	0
KLHL31	0
HMGCLL1	0
BMP5	0
COL21A1	0
DST	0
RAB23	0
KHDRBS2	0
LGSN	0
EYS	0
LMBRD1	0
COL9A1	0
B3GAT2	0
KHDC1L	0
KHDC1	0
DPPA5	0
OOEP	0
MB21D1	0
EEF1A1	0
SLC17A5	0
COL12A1	0
COX7A2	0
TMEM30A	0
FILIP1	0
IMPG1	0
HTR1B	0
PHIP	0
LCA5	0
ELOVL4	0
FAM46A	0
IBTK	0
UBE3D	0
PGM3	0
ME1	0
SNAP91	0
SNX14	0
SYNCRIP	0
CGA	0
GJB7	0
RARS2	0
AKIRIN2	0
CNR1	0
RNGTT	0
SRSF12	0
GABRR1	0
GABRR2	0
UBE2J1	0
RRAGD	0
LYRM2	0
MDN1	0
MAP3K7	0
EPHA7	0
GPR63	0
NDUFAF4	0
MMS22L	0
FBXL4	0
FAXC	0
COQ3	0
PNISR	0
USP45	0
CCNC	0
MCHR2	0
ASCC3	0
HACE1	0
BVES	0
POPDC3	0
PREP	0
ATG5	0
RTN4IP1	0
CD24	0
BEND3	0
PDSS2	0
SCML4	0
SEC63	0
OSTM1	0
SNX3	0
SESN1	0
CD164	0
PPIL6	0
MICAL1	0
WASF1	0
METTL24	0
DDO	0
SLC22A16	0
CDK19	0
REV3L	0
TRAF3IP2	0
FYN	0
TUBE1	0
LAMA4	0
HDAC2	0
HS3ST5	0
FRK	0
COL10A1	0
TSPYL4	0
TSPYL1	0
ZUFSP	0
FAM162B	0
GPRC6A	0
ROS1	0
GOPC	0
CEP85L	0
MCM9	0
FAM184A	0
MAN1A1	0
SERINC1	0
TRDN	0
HDDC2	0
ECHDC1	0
THEMIS	0
PTPRK	0
ARHGAP18	0
TMEM244	0
SAMD3	0
EPB41L2	0
MED23	0
OR2A4	0
CTAGE9	0
CTGF	0
MOXD1	0
STX7	0
TAAR5	0
TAAR2	0
TAAR1	0
VNN1	0
VNN3	0
VNN2	0
SLC2A12	0
SGK1	0
ALDH8A1	0
HBS1L	0
AHI1	0
BCLAF1	0
MAP7	0
MAP3K5	0
IL20RA	0
IL22RA2	0
IFNGR1	0
PERP	0
PBOV1	0
NHSL1	0
REPS1	0
TXLNB	0
CITED2	0
NMBR	0
ADAT2	0
FUCA2	0
SF3B5	0
EPM2A	0
FBXO30	0
SHPRH	0
ZC3H12D	0
PPIL4	0
KATNA1	0
LATS1	0
NUP43	0
LRP11	0
RAET1E	0
RAET1G	0
RAET1L	0
ULBP3	0
RMND1	0
SYNE1	0
FBXO5	0
MTRF1L	0
RGS17	0
IPCEF1	0
CNKSR3	0
TFB1M	0
NOX3	0
TMEM242	0
SERAC1	0
DYNLT1	0
EZR	0
RSPH3	0
TAGAP	0
SOD2	0
TCP1	0
SLC22A2	0
LPA	0
AGPAT4	0
PARK2	0
C6orf118	0
PDE10A	0
PRR18	0
SFT2D1	0
RPS6KA2	0
RNASET2	0
GPR31	0
TCP10	0
FRMD1	0
DACT2	0
THBS2	0
WDR27	0
PHF10	0
TCTE3	0
DLL1	0
PSMB1	0
PDCD2	0
FAM20C	0
SUN1	0
GET4	0
CYP2W1	0
GPR146	0
ELFN1	0
NUDT1	0
EIF3B	0
CHST12	0
LFNG	0
IQCE	0
TTYH3	0
AMZ1	0
SDK1	0
WIPI2	0
SLC29A4	0
FSCN1	0
OCM	0
CCZ1	0
AIMP2	0
USP42	0
RAC1	0
ZDHHC4	0
C7orf26	0
RSPH10B2	0
C1GALT1	0
MIOS	0
GLCCI1	0
NXPH1	0
PHF14	0
TMEM106B	0
SCIN	0
ARL4A	0
LRRC72	0
BZW2	0
TSPAN13	0
HDAC9	0
ITGB8	0
ABCB5	0
DNAH11	0
IL6	0
KLHL7	0
NUPL2	0
GPNMB	0
MALSU1	0
CCDC126	0
STK31	0
NPY	0
MPP6	0
CBX3	0
SNX10	0
TAX1BP1	0
CHN2	0
PRR15	0
WIPF3	0
PLEKHA8	0
ZNRF2	0
GARS	0
INMT	0
AQP1	0
GHRHR	0
ADCYAP1R1	0
CCDC129	0
PPP1R17	0
AVL9	0
FKBP9	0
BBS9	0
BMPER	0
NPSR1	0
HIST1H2BC	0
EEPD1	0
ANLN	0
EPDR1	0
GPR141	0
STARD3NL	0
YAE1D1	0
RALA	0
CDK13	0
MRPL32	0
HECW1	0
STK17A	0
BLVRA	0
UBE2D4	0
SPDYE1	0
DBNL	0
AEBP1	0
YKT6	0
OGDH	0
ZMIZ2	0
PPIA	0
CCM2	0
RAMP3	0
ADCY1	0
IGFBP1	0
C7orf57	0
UPP1	0
ABCA13	0
VWC2	0
C7orf72	0
POM121L12	0
VSTM2A	0
EGFR	0
LANCL2	0
MRPS17	0
GBAS	0
CCT6A	0
SUMF2	0
VKORC1L1	0
ASL	0
CRCP	0
TPST1	0
KCTD7	0
HIST1H2BE	0
TYW1	0
AUTS2	0
WBSCR17	0
POM121	0
FKBP6	0
FZD9	0
VPS37D	0
WBSCR22	0
CLDN4	0
WBSCR28	0
ELN	0
LIMK1	0
EIF4H	0
LAT2	0
CLIP2	0
GTF2I	0
NCF1	0
GATSL2	0
GTF2IRD2B	0
TRIM73	0
SPDYE5	0
RHBDD2	0
POR	0
MDH2	0
SRRM3	0
HSPB1	0
ZP3	0
DTX2	0
UPK3B	0
CCDC146	0
PTPN12	0
RSBN1L	0
GNAI1	0
CD36	0
GRM3	0
CROT	0
RUNDC3B	0
DBF4	0
ADAM22	0
ZNF804B	0
STEAP1	0
STEAP2	0
GTPBP10	0
CLDN12	0
CDK14	0
FZD1	0
AKAP9	0
ANKIB1	0
RBM48	0
GNGT1	0
GNG11	0
COL1A2	0
CASD1	0
PEG10	0
PPP1R9A	0
ASB4	0
DYNC1I1	0
TAC1	0
LMTK2	0
BRI3	0
NPTX2	0
TRRAP	0
ARPC1A	0
ARPC1B	0
BUD31	0
CPSF4	0
CYP3A43	0
COPS6	0
AP4M1	0
CNPY4	0
MBLAC1	0
STAG3	0
PVRIG	0
SPDYE3	0
PILRB	0
PILRA	0
MEPCE	0
NYAP1	0
AGFG2	0
FBXO24	0
PCOLCE	0
MOSPD3	0
GNB2	0
POP7	0
EPO	0
SLC12A9	0
TRIP6	0
SRRT	0
MUC12	0
MUC17	0
TRIM56	0
SERPINE1	0
AP1S1	0
ZNHIT1	0
SH2B2	0
PRKRIP1	0
ORAI2	0
LRWD1	0
SPDYE2	0
FAM185A	0
LRRC17	0
ARMC10	0
PMPCB	0
PSMC2	0
LHFPL3	0
RINT1	0
CDHR3	0
PIK3CG	0
PRKAR2B	0
HBP1	0
GPR22	0
DUS4L	0
BCAP29	0
SLC26A4	0
CBLL1	0
DLD	0
DNAJB9	0
LRRN3	0
IFRD1	0
MDFIC	0
TES	0
CAV2	0
CAV1	0
MET	0
CAPZA2	0
ST7	0
CFTR	0
ANKRD7	0
KCND2	0
ING3	0
WNT16	0
PTPRZ1	0
ASB15	0
LMOD2	0
HYAL4	0
SPAM1	0
ARF5	0
FSCN3	0
SND1	0
LEP	0
HILPDA	0
METTL2B	0
FAM71F2	0
FAM71F1	0
CALU	0
CCDC136	0
FLNC	0
ATP6V1F	0
TSPAN33	0
SMO	0
AHCYL2	0
KLHDC10	0
CPA2	0
CPA4	0
CPA5	0
CPA1	0
MEST	0
MKLN1	0
EXOC4	0
LRGUK	0
AKR1B10	0
AKR1B15	0
BPGM	0
CALD1	0
AGBL3	0
TMEM140	0
STRA8	0
NUP205	0
C7orf73	0
CHRM2	0
AKR1D1	0
TRIM24	0
TMEM213	0
TTC26	0
UBN2	0
LUC7L2	0
CLEC2L	0
TBXAS1	0
RAB19	0
ADCK2	0
NDUFB2	0
AGK	0
WEE2	0
SSBP1	0
TAS2R3	0
TAS2R4	0
TAS2R5	0
OR9A4	0
MGAM	0
MTRNR2L6	0
PRSS1	0
PRSS2	0
EPHB6	0
C7orf34	0
OR6V1	0
PIP	0
TAS2R39	0
TAS2R40	0
GSTK1	0
TMEM139	0
CASP2	0
CLCN1	0
ZYX	0
TAS2R60	0
TAS2R41	0
OR2F2	0
OR6B1	0
OR2A5	0
OR2A25	0
OR2A12	0
OR2A2	0
OR2A14	0
CTAGE4	0
OR2A1	0
ARHGEF5	0
CNTNAP2	0
C7orf33	0
CUL1	0
ZNF783	0
KRBA1	0
SSPO	0
ZNF862	0
ATP6V0E2	0
LRRC61	0
REPIN1	0
GIMAP8	0
GIMAP7	0
GIMAP4	0
GIMAP2	0
GIMAP1	0
GIMAP5	0
TMEM176A	0
NOS3	0
ABCB8	0
SLC4A2	0
AGAP3	0
CHPF2	0
NUB1	0
GALNTL5	0
GALNT11	0
ACTR3B	0
DPP6	0
HTR5A	0
INSIG1	0
RBM33	0
RNF32	0
NOM1	0
UBE3C	0
DNAJB6	0
WDR60	0
PDGFA	0
PRKAR1B	0
ADAP1	0
COX19	0
C7orf50	0
ZFAND2A	0
MICALL2	0
INTS1	0
TMEM184A	0
PSMG3	0
MAD1L1	0
SNX8	0
BRAT1	0
GNA12	0
CARD11	0
RADIL	0
PAPOLB	0
MMD2	0
TNRC18	0
FBXL18	0
ACTB	0
RNF216	0
RSPH10B	0
PMS2	0
EIF2AK1	0
CYTH3	0
DAGLB	0
KDELR2	0
GRID2IP	0
ZNF12	0
CCZ1B	0
COL28A1	0
RPA3	0
ICA1	0
NDUFA4	0
THSD7A	0
VWDE	0
DGKB	0
AGMO	0
ISPD	0
SOSTDC1	0
ANKMY2	0
AGR2	0
AGR3	0
SNX13	0
PRPS1L1	0
TWISTNB	0
TMEM196	0
MACC1	0
CDCA7L	0
RAPGEF5	0
STEAP1B	0
TOMM7	0
FAM126A	0
IGF2BP3	0
TRA2A	0
DFNA5	0
OSBPL3	0
CYCS	0
C7orf31	0
NPVF	0
HNRNPA2B1	0
SKAP2	0
HIBADH	0
JAZF1	0
TRIL	0
CPVL	0
SCRN1	0
FKBP14	0
NOD1	0
GGCT	0
CRHR2	0
PDE1C	0
LSM5	0
KBTBD2	0
RP9	0
DPY19L1	0
HERPUD2	0
KIAA0895	0
AOAH	0
ELMO1	0
SFRP4	0
AMPH	0
VPS41	0
INHBA	0
C7orf25	0
HIST1H3A	0
MRPS24	0
URGCP	0
PGAM2	0
POLM	0
POLD2	0
MYL7	0
GCK	0
CAMK2B	0
NUDCD3	0
NPC1L1	0
DDX56	0
TMED4	0
H2AFV	0
MYO1G	0
NACAD	0
TBRG4	0
IGFBP3	0
TNS3	0
PKD1L1	0
HUS1	0
SUN3	0
ZPBP	0
FIGNL1	0
DDC	0
GRB10	0
COBL	0
SEC61G	0
VOPP1	0
HIST1H4A	0
PSPH	0
PHKG1	0
CHCHD2	0
ERV3-1	0
GUSB	0
SBDS	0
CALN1	0
HIST1H4L	0
NSUN5	0
TRIM50	0
BAZ1B	0
BCL7B	0
TBL2	0
DNAJC30	0
STX1A	0
ABHD11	0
CLDN3	0
WBSCR27	0
RFC2	0
GTF2IRD2	0
POM121C	0
HIP1	0
CCL26	0
CCL24	0
STYXL1	0
YWHAG	0
POMZP3	0
FGL2	0
TMEM60	0
MAGI2	0
GNAT3	0
SEMA3C	0
HGF	0
CACNA2D1	0
PCLO	0
SEMA3E	0
SEMA3A	0
SEMA3D	0
KIAA1324L	0
ABCB4	0
ABCB1	0
SLC25A40	0
SRI	0
STEAP4	0
C7orf62	0
CYP51A1	0
LRRD1	0
KRIT1	0
PEX1	0
FAM133B	0
CDK6	0
SAMD9	0
SAMD9L	0
HEPACAM2	0
CALCR	0
TFPI2	0
BET1	0
SGCE	0
PON1	0
PON3	0
PON2	0
PDK4	0
SLC25A13	0
ASNS	0
OCM2	0
TECPR1	0
BAIAP2L1	0
TMEM130	0
SMURF1	0
KPNA7	0
PDAP1	0
PTCD1	0
ATP5J2	0
FAM200A	0
CYP3A5	0
CYP3A7	0
CYP3A4	0
OR2AE1	0
TRIM4	0
GJC3	0
AZGP1	0
MCM7	0
TAF6	0
C7orf43	0
GAL3ST4	0
GPC2	0
ZCWPW1	0
PPP1R35	0
C7orf61	0
SAP25	0
LRCH4	0
TFR2	0
ACTL6B	0
GIGYF1	0
EPHB4	0
UFSP1	0
ACHE	0
VGF	0
NAT16	0
MOGAT3	0
PLOD3	0
CLDN15	0
FIS1	0
MYL10	0
ALKBH4	0
POLR2J	0
POLR2J3	0
RASA4	0
UPK3BL	0
HIST2H2AA3	0
FBXL13	0
NAPEPLD	0
SLC26A5	0
RELN	0
ORC5	0
SRPK2	0
PUS7	0
EFCAB10	0
ATXN7L1	0
SYPL1	0
NAMPT	0
CCDC71L	0
COG5	0
SLC26A3	0
LAMB1	0
LAMB4	0
NRCAM	0
PNPLA8	0
IMMP2L	0
DOCK4	0
TMEM168	0
GPR85	0
PPP1R3A	0
WNT2	0
ASZ1	0
CTTNBP2	0
TSPAN12	0
FAM3C	0
AASS	0
CADPS2	0
RNF133	0
RNF148	0
TAS2R16	0
SLC13A1	0
IQUB	0
NDUFA5	0
WASL	0
TMEM229A	0
GPR37	0
POT1	0
GRM8	0
GCC1	0
LRRC4	0
RBM28	0
PRRT4	0
IMPDH1	0
OPN1SW	0
KCP	0
TNPO3	0
UBE2H	0
ZC3HC1	0
TMEM209	0
CEP41	0
COPG2	0
TSGA13	0
PODXL	0
PLXNA4	0
CHCHD3	0
SLC35B4	0
AKR1B1	0
C7orf49	0
WDR91	0
SLC13A4	0
FAM180A	0
MTPN	0
PTN	0
DGKI	0
SVOPL	0
ATP6V0A4	0
KIAA1549	0
ZC3HAV1L	0
ZC3HAV1	0
KLRG2	0
HIPK2	0
PARP12	0
SLC37A3	0
MKRN1	0
DENND2A	0
BRAF	0
MRPS33	0
KIAA1147	0
PRSS37	0
CLEC5A	0
TAS2R38	0
PRSS58	0
TRPV6	0
TRPV5	0
KEL	0
OR9A2	0
FAM131B	0
EPHA1	0
ARHGEF35	0
OR2A42	0
OR2A7	0
TPK1	0
EZH2	0
PDIA4	0
ACTR3C	0
RARRES2	0
GIMAP6	0
TMEM176B	0
KCNH2	0
ATG9B	0
CDK5	0
FASTK	0
TMUB1	0
ASB10	0
ABCF2	0
SMARCD3	0
WDR86	0
CRYGN	0
RHEB	0
PRKAG2	0
XRCC2	0
PAXIP1	0
CNPY1	0
SHH	0
LMBR1	0
PTPRN2	0
NCAPG2	0
ESYT2	0
VIPR2	0
FBXO25	0
DLGAP2	0
CLN8	0
ARHGEF10	0
KBTBD11	0
MYOM2	0
MCPH1	0
AGPAT5	0
HLA-DQA1	0
HLA-DRA	0
SPAG11A	0
HS3ST3B1	0
CLDN23	0
ERI1	0
TNKS	0
MSRA	0
PRSS55	0
C8orf74	0
MTMR9	0
SLC35G5	0
BLK	0
NEIL2	0
FDFT1	0
DEFB135	0
KIAA1456	0
C8orf48	0
TUSC3	0
ZDHHC2	0
VPS37A	0
SLC7A2	0
PDGFRL	0
PCM1	0
NAT1	0
NAT2	0
SH2D4A	0
INTS10	0
LPL	0
ATP6V1B2	0
XPO7	0
NPM2	0
FGF17	0
FAM160B2	0
SFTPC	0
BMP1	0
POLR3D	0
PIWIL2	0
SLC39A14	0
PPP3CC	0
SORBS3	0
PDLIM2	0
C8orf58	0
RHOBTB2	0
TNFRSF10C	0
CHMP7	0
R3HCC1	0
SLC25A37	0
ADAM28	0
ADAMDEC1	0
ADAM7	0
NEFM	0
DOCK5	0
CDCA2	0
PPP2R2A	0
BNIP3L	0
DPYSL2	0
PTK2B	0
EPHX2	0
SCARA3	0
ESCO2	0
ELP3	0
PNOC	0
FZD3	0
EXTL3	0
LEPROTL1	0
DCTN6	0
RBPMS	0
UBXN8	0
WRN	0
NRG1	0
MAK16	0
UNC5D	0
KCNU1	0
ZNF703	0
ERLIN2	0
PROSC	0
EIF4EBP1	0
ASH2L	0
BAG4	0
DDHD2	0
LETM2	0
TACC1	0
PLEKHA2	0
HTRA4	0
ADAM9	0
ADAM32	0
ADAM18	0
IDO1	0
IDO2	0
C8orf4	0
GOLGA7	0
GINS4	0
AP3M2	0
IKBKB	0
POLB	0
VDAC3	0
CHRNB3	0
HOOK3	0
FNTA	0
HGSNAT	0
MCM4	0
UBE2V2	0
C8orf22	0
SNTG1	0
NPBWR1	0
RGS20	0
MRPL15	0
RP1	0
XKR4	0
TGS1	0
LYN	0
CHCHD7	0
FAM110B	0
UBXN2B	0
SDCBP	0
RAB2A	0
CHD7	0
CLVS1	0
NKAIN3	0
YTHDF3	0
MTFR1	0
DNAJC5B	0
TRIM55	0
RRS1	0
ADHFE1	0
C8orf46	0
C8orf44	0
HSFX1	0
CSPP1	0
PREX2	0
C8orf34	0
SULF1	0
XKR9	0
KCNB2	0
TERF1	0
RDH10	0
TMEM70	0
LY96	0
GDAP1	0
PI15	0
CRISPLD1	0
PKIA	0
ZC2HC1A	0
STMN2	0
ZBTB10	0
FABP5	0
CHMP4C	0
RALYL	0
LRRCC1	0
CA13	0
CA3	0
CA2	0
ATP6V0D2	0
WWP1	0
CPNE3	0
CNBD1	0
RIPK2	0
OSGIN2	0
DECR1	0
NECAB1	0
OTUD6B	0
LRRC69	0
SLC26A7	0
TMEM67	0
PDP1	0
ESRP1	0
DPY19L4	0
INTS8	0
PLEKHF2	0
PTDSS1	0
SDC2	0
CPQ	0
MTDH	0
LAPTM4B	0
MATN2	0
POP1	0
KCNS2	0
VPS13B	0
POLR2K	0
SPAG1	0
ODF1	0
ATP6V1C1	0
BAALC	0
FZD6	0
CTHRC1	0
DCAF13	0
RIMS2	0
OXR1	0
TRHR	0
ENY2	0
PKHD1L1	0
EBAG9	0
UTP23	0
SLC30A8	0
MED30	0
COLEC10	0
HSPB2	0
NOV	0
DEPTOR	0
COL14A1	0
MTBP	0
FAM83A	0
WDYHV1	0
FAM91A1	0
FER1L6	0
TRMT12	0
RNF139	0
NDUFB9	0
SQLE	0
NSMCE2	0
TRIB1	0
EFR3A	0
PHF20L1	0
TG	0
WISP1	0
KHDRBS3	0
CHRAC1	0
DENND3	0
PTP4A3	0
PSCA	0
LY6K	0
GML	0
LY6E	0
GPIHBP1	0
ZFP41	0
RHPN1	0
GSDMD	0
TIGD5	0
ZNF623	0
ZNF707	0
MAPK15	0
GRINA	0
SPATC1	0
EXOSC4	0
GPAA1	0
CYC1	0
MAF1	0
ADCK5	0
KIFC2	0
PPP1R16A	0
GPT	0
MFSD3	0
LRRC14	0
C8orf33	0
OR4F21	0
ERICH1	0
CSMD1	0
ANGPT2	0
XKR5	0
DEFB1	0
DEFA6	0
DEFA4	0
DEFA1B	0
DEFA3	0
DEFA5	0
ZNF705G	0
DEFB4B	0
SPAG11B	0
DEFB104B	0
DEFB106B	0
HYAL3	0
MFHAS1	0
PPP1R3B	0
RP1L1	0
PINX1	0
XKR6	0
FAM167A	0
CTSB	0
DEFB136	0
DEFB134	0
USP17L2	0
FAM86B1	0
ICOSLG	0
LONRF1	0
DLC1	0
SGCZ	0
MSR1	0
FGF20	0
CNOT7	0
MTMR7	0
MTUS1	0
FGL1	0
ASAH1	0
PSD3	0
CSGALNACT1	0
SLC18A1	0
LZTS1	0
GFRA2	0
DOK2	0
NUDT18	0
HR	0
REEP4	0
LGI3	0
PHYHIP	0
BIN3	0
PEBP4	0
TNFRSF10B	0
TNFRSF10D	0
TNFRSF10A	0
LOXL2	0
ENTPD4	0
STC1	0
NEFL	0
GNRH1	0
KCTD9	0
PNMA2	0
ADRA1A	0
STMN4	0
TRIM35	0
CHRNA2	0
CLU	0
CCDC25	0
PBK	0
SCARA5	0
ZNF395	0
FBXO16	0
INTS9	0
KIF13B	0
DUSP4	0
MBOAT4	0
GTF2E2	0
GSR	0
PPP2CB	0
TEX15	0
FUT10	0
TTI2	0
RNF122	0
DUSP26	0
BRF2	0
RAB11FIP1	0
GOT1L1	0
ADRB3	0
STAR	0
LSM1	0
FGFR1	0
C8orf86	0
TM2D2	0
ADAM2	0
ZMAT4	0
SFRP1	0
ANK1	0
PLAT	0
DKK4	0
SLC20A2	0
CHRNA6	0
RNF170	0
PRKDC	0
EFCAB1	0
PXDNL	0
PCMTD1	0
RB1CC1	0
OPRK1	0
ATP6V1H	0
TCEA1	0
LYPLA1	0
TMEM68	0
RPS20	0
MOS	0
SDR16C5	0
PENK	0
IMPAD1	0
CYP7A1	0
NSMAF	0
CA8	0
ASPH	0
GGH	0
TTPA	0
CYP7B1	0
ARMC1	0
PDE7A	0
CRH	0
VCPIP1	0
TCF24	0
PPP1R42	0
COPS5	0
ARFGEF1	0
CPA6	0
SLCO5A1	0
TRAM1	0
LACTB2	0
EYA1	0
TRPA1	0
RPL7	0
STAU2	0
UBE2W	0
JPH1	0
PEX2	0
IL7	0
MRPS28	0
TPD52	0
ZNF704	0
PAG1	0
PMP2	0
FABP9	0
FABP4	0
FABP12	0
IMPA1	0
SLC10A5	0
ZFAND1	0
SNX16	0
C8orf59	0
CA1	0
PSKH2	0
SLC7A13	0
CNGB3	0
DCAF4L2	0
MMP16	0
NBN	0
CALB1	0
TMEM64	0
TMEM55A	0
RUNX1T1	0
RBM12B	0
CDH17	0
GEM	0
IDS	0
FSBP	0
KIAA1429	0
CCNE2	0
TP53INP1	0
C8orf37	0
GDF6	0
UQCRB	0
TSPYL5	0
RPL30	0
NIPAL2	0
STK3	0
COX6C	0
RGS22	0
FBXO43	0
RNF19A	0
ANKRD46	0
SNX31	0
PABPC1	0
YWHAZ	0
ZNF706	0
NCALD	0
RRM2B	0
UBR5	0
AZIN1	0
SLC25A32	0
DPYS	0
LRP12	0
ABRA	0
ANGPT1	0
RSPO2	0
EIF3E	0
TMEM74	0
NUDCD1	0
SYBU	0
KCNV1	0
CSMD3	0
EIF3H	0
RAD21	0
EXT1	0
SAMD12	0
TNFRSF11B	0
ENPP2	0
TAF2	0
DSCC1	0
MRPL13	0
SNTB1	0
HAS2	0
DERL1	0
C8orf76	0
ATAD2	0
FBXO32	0
KLHL38	0
ANXA13	0
TMEM65	0
TATDN1	0
MTSS1	0
FAM84B	0
GSDMC	0
FAM49B	0
ASAP1	0
ADCY8	0
OC90	0
HHLA1	0
KCNQ3	0
LRRC6	0
TMEM71	0
SLA	0
NDRG1	0
ST3GAL1	0
FAM135B	0
COL22A1	0
KCNK9	0
TRAPPC9	0
PTK2	0
SLC45A4	0
GPR20	0
TSNARE1	0
ARC	0
JRK	0
SLURP1	0
LYPD2	0
IFNA1	0
LY6D	0
CYP11B1	0
CYP11B2	0
LY6H	0
TOP1MT	0
ZC3H3	0
EEF1D	0
PYCRL	0
TSTA3	0
CCDC166	0
FAM83H	0
SCRIB	0
PUF60	0
NRBP2	0
EPPK1	0
PLEC	0
PARP10	0
OPLAH	0
SHARPIN	0
BOP1	0
DGAT1	0
FBXL6	0
CPSF1	0
SLC39A4	0
VPS28	0
CYHR1	0
RECQL4	0
LRRC24	0
C8orf82	0
ARHGAP39	0
ZNF251	0
RPL8	0
COMMD5	0
DOCK8	0
KANK1	0
SMARCA2	0
VLDLR	0
KCNV2	0
SLC1A1	0
CDC37L1	0
RCL1	0
JAK2	0
INSL4	0
CD274	0
PDCD1LG2	0
MLANA	0
IL33	0
TPD52L3	0
UHRF2	0
KDM4C	0
TYRP1	0
LURAP1L	0
SNAPC3	0
CNTLN	0
SH3GL2	0
ADAMTSL1	0
RRAGA	0
DENND4C	0
ACER2	0
IFNA8	0
INS	0
MTAP	0
IFT74	0
TEK	0
IFNK	0
ACO1	0
TMEM215	0
DNAJA1	0
SPINK4	0
CHMP5	0
ANKRD18B	0
PRSS3	0
UBE2R2	0
UBAP1	0
NUDT2	0
DNAI1	0
GALT	0
IL11RA	0
DNAJB5	0
C9orf131	0
UNC13B	0
RUSC2	0
TESK1	0
CCDC107	0
CA9	0
RGP1	0
NPR2	0
TMEM8B	0
HRCT1	0
RECK	0
GLIPR2	0
CCIN	0
CLTA	0
MELK	0
ZCCHC7	0
GRHPR	0
POLR1E	0
FRMPD1	0
DCAF10	0
ALDH1B1	0
ANKRD20A2	0
ANKRD20A4	0
CBWD5	0
ANKRD20A1	0
CBWD3	0
PGM5	0
PIP5K1B	0
FAM122A	0
FXN	0
TJP2	0
FAM189A2	0
C9orf135	0
MAMDC2	0
SMC5	0
C9orf85	0
GDA	0
TMC1	0
ANXA1	0
OSTF1	0
PCSK5	0
GCNT1	0
VPS13A	0
CEP78	0
PSAT1	0
TLE4	0
RMI1	0
NTRK2	0
NAA35	0
DAPK1	0
KIFC1	0
NXNL2	0
C9orf47	0
S1PR3	0
CKS2	0
SECISBP2	0
GADD45G	0
SYK	0
CENPP	0
FGD3	0
SUSD3	0
WNK2	0
FAM120A	0
PHF2	0
PTPDC1	0
C9orf3	0
HABP4	0
TDRD7	0
TMOD1	0
NCBP1	0
ANP32B	0
NANS	0
GALNT12	0
COL15A1	0
TGFBR1	0
SEC61B	0
STX17	0
INVS	0
TMEFF1	0
MURC	0
RNF20	0
CYLC2	0
SMC2	0
OR13F1	0
OR13C8	0
OR13D1	0
NIPSNAP3A	0
NIPSNAP3B	0
SLC44A1	0
FSD1L	0
FKTN	0
TMEM38B	0
RAD23B	0
ACTL7A	0
FAM206A	0
PALM2	0
AKAP2	0
MUSK	0
DNAJC25	0
GNG10	0
UGCG	0
HSDL2	0
KIAA1958	0
SNX30	0
SLC31A2	0
SLC31A1	0
PRPF4	0
BSPRY	0
C9orf43	0
RGS3	0
COL27A1	0
ORM1	0
ORM2	0
ATP6V1G1	0
KLK9	0
PAPPA	0
TRIM32	0
TLR4	0
CNTRL	0
GSN	0
DAB2IP	0
MORN5	0
MRRF	0
PTGS1	0
OR1J2	0
OR1J4	0
OR1N2	0
OR1Q1	0
OR1L1	0
OR1L3	0
OR1L4	0
OR1L6	0
OR5C1	0
OR1K1	0
RABGAP1	0
KRTAP2-2	0
CRB2	0
NEK6	0
OLFML2A	0
WDR38	0
ARPC5L	0
RABEPK	0
GAPVD1	0
RALGPS1	0
GARNL3	0
SLC2A8	0
LRSAM1	0
STXBP1	0
